"id","item_type","item_variability","session","response","bs_variance","ws_variance"
4,"Treated",0.495426747311999,3,0,0.25,0.75
5,"Treated",-0.198685390196218,3,0,0.25,0.75
6,"Untreated",-0.576261792707528,3,0,0.25,0.75
7,"Treated",-0.226449327398103,3,0,0.25,0.75
8,"Untreated",0.764813295847198,3,0,0.25,0.75
9,"Treated",-0.209888340272859,3,0,0.25,0.75
10,"Untreated",-0.0343118937398771,3,0,0.25,0.75
11,"Treated",0.114923318447567,3,0,0.25,0.75
12,"Treated",-0.0594878774806993,3,0,0.25,0.75
13,"Untreated",-0.0223375135149207,3,0,0.25,0.75
14,"Untreated",-0.0855601736707316,3,0,0.25,0.75
15,"Untreated",0.768087452863005,3,0,0.25,0.75
16,"Untreated",0.309231024024419,3,0,0.25,0.75
17,"Treated",0.472829286177692,3,0,0.25,0.75
18,"Treated",-0.469561695342622,3,0,0.25,0.75
19,"Treated",0.727402870572226,3,0,0.25,0.75
20,"Untreated",-0.224091017529319,3,0,0.25,0.75
21,"Untreated",0.15083989203519,3,1,0.25,0.75
22,"Untreated",-0.117958042307132,3,0,0.25,0.75
23,"Treated",0.118527039160493,3,0,0.25,0.75
24,"Treated",0.538233786258509,3,0,0.25,0.75
25,"Untreated",-0.404408339571477,3,0,0.25,0.75
26,"Treated",0.639131255350135,3,0,0.25,0.75
27,"Treated",-0.0666596512141638,3,0,0.25,0.75
28,"Treated",-0.328145604974765,3,0,0.25,0.75
29,"Untreated",0.295214019523829,3,0,0.25,0.75
30,"Untreated",-0.0765351107464446,3,0,0.25,0.75
31,"Untreated",-0.242632566789239,3,0,0.25,0.75
32,"Untreated",-0.596499115817337,3,0,0.25,0.75
33,"Untreated",0.161759849179494,3,0,0.25,0.75
34,"Treated",0.981297915065637,3,0,0.25,0.75
35,"Untreated",-0.788798049723951,3,0,0.25,0.75
36,"Untreated",-0.64815071543543,3,0,0.25,0.75
37,"Treated",0.669947196249819,3,0,0.25,0.75
38,"Treated",0.173825111811728,3,0,0.25,0.75
39,"Untreated",-0.728841152506629,3,0,0.25,0.75
40,"Untreated",0.10529671036609,3,0,0.25,0.75
41,"Treated",-0.199239359023494,3,0,0.25,0.75
42,"Untreated",0.376826963869338,3,0,0.25,0.75
43,"Treated",-0.222016591121928,3,0,0.25,0.75
44,"Untreated",0.729956441829209,3,0,0.25,0.75
45,"Untreated",-0.10208445092981,3,0,0.25,0.75
46,"Treated",-0.273262999574634,3,0,0.25,0.75
47,"Untreated",0.0760609714701379,3,0,0.25,0.75
48,"Treated",0.0472547800153634,3,1,0.25,0.75
49,"Untreated",-0.118543088206238,3,0,0.25,0.75
50,"Treated",-0.251585402283511,3,0,0.25,0.75
51,"Treated",0.187527499821502,3,0,0.25,0.75
52,"Treated",0.327640034776683,3,0,0.25,0.75
53,"Treated",-0.00444350221483514,3,0,0.25,0.75
54,"Untreated",0.0464312849329128,3,0,0.25,0.75
55,"Untreated",-0.624910864882795,3,0,0.25,0.75
56,"Untreated",-0.0245163912641059,3,0,0.25,0.75
57,"Untreated",-1.26028625393631,3,0,0.25,0.75
58,"Treated",-0.075364411723999,3,0,0.25,0.75
59,"Untreated",0.219955053334031,3,0,0.25,0.75
60,"Treated",0.601444474724695,3,0,0.25,0.75
1,"Treated",0.0657322219079363,4,0,0.25,0.75
2,"Treated",-0.00413459609549724,4,0,0.25,0.75
3,"Treated",-0.32954624259784,4,0,0.25,0.75
4,"Treated",0.495426747311999,4,0,0.25,0.75
5,"Treated",-0.198685390196218,4,0,0.25,0.75
6,"Untreated",-0.576261792707528,4,0,0.25,0.75
7,"Treated",-0.226449327398103,4,0,0.25,0.75
8,"Untreated",0.764813295847198,4,1,0.25,0.75
9,"Treated",-0.209888340272859,4,0,0.25,0.75
10,"Untreated",-0.0343118937398771,4,1,0.25,0.75
11,"Treated",0.114923318447567,4,0,0.25,0.75
12,"Treated",-0.0594878774806993,4,0,0.25,0.75
13,"Untreated",-0.0223375135149207,4,0,0.25,0.75
14,"Untreated",-0.0855601736707316,4,1,0.25,0.75
15,"Untreated",0.768087452863005,4,0,0.25,0.75
16,"Untreated",0.309231024024419,4,0,0.25,0.75
17,"Treated",0.472829286177692,4,0,0.25,0.75
18,"Treated",-0.469561695342622,4,0,0.25,0.75
19,"Treated",0.727402870572226,4,1,0.25,0.75
20,"Untreated",-0.224091017529319,4,0,0.25,0.75
21,"Untreated",0.15083989203519,4,0,0.25,0.75
22,"Untreated",-0.117958042307132,4,0,0.25,0.75
23,"Treated",0.118527039160493,4,0,0.25,0.75
24,"Treated",0.538233786258509,4,0,0.25,0.75
25,"Untreated",-0.404408339571477,4,1,0.25,0.75
26,"Treated",0.639131255350135,4,0,0.25,0.75
27,"Treated",-0.0666596512141638,4,0,0.25,0.75
28,"Treated",-0.328145604974765,4,0,0.25,0.75
29,"Untreated",0.295214019523829,4,0,0.25,0.75
30,"Untreated",-0.0765351107464446,4,0,0.25,0.75
31,"Untreated",-0.242632566789239,4,0,0.25,0.75
32,"Untreated",-0.596499115817337,4,0,0.25,0.75
33,"Untreated",0.161759849179494,4,0,0.25,0.75
34,"Treated",0.981297915065637,4,0,0.25,0.75
35,"Untreated",-0.788798049723951,4,0,0.25,0.75
36,"Untreated",-0.64815071543543,4,0,0.25,0.75
37,"Treated",0.669947196249819,4,0,0.25,0.75
38,"Treated",0.173825111811728,4,0,0.25,0.75
39,"Untreated",-0.728841152506629,4,0,0.25,0.75
40,"Untreated",0.10529671036609,4,0,0.25,0.75
41,"Treated",-0.199239359023494,4,0,0.25,0.75
42,"Untreated",0.376826963869338,4,0,0.25,0.75
43,"Treated",-0.222016591121928,4,0,0.25,0.75
44,"Untreated",0.729956441829209,4,0,0.25,0.75
45,"Untreated",-0.10208445092981,4,0,0.25,0.75
46,"Treated",-0.273262999574634,4,0,0.25,0.75
47,"Untreated",0.0760609714701379,4,0,0.25,0.75
48,"Treated",0.0472547800153634,4,0,0.25,0.75
49,"Untreated",-0.118543088206238,4,1,0.25,0.75
50,"Treated",-0.251585402283511,4,0,0.25,0.75
51,"Treated",0.187527499821502,4,1,0.25,0.75
52,"Treated",0.327640034776683,4,0,0.25,0.75
53,"Treated",-0.00444350221483514,4,1,0.25,0.75
54,"Untreated",0.0464312849329128,4,0,0.25,0.75
55,"Untreated",-0.624910864882795,4,0,0.25,0.75
56,"Untreated",-0.0245163912641059,4,0,0.25,0.75
57,"Untreated",-1.26028625393631,4,0,0.25,0.75
58,"Treated",-0.075364411723999,4,0,0.25,0.75
59,"Untreated",0.219955053334031,4,0,0.25,0.75
60,"Treated",0.601444474724695,4,0,0.25,0.75
1,"Treated",0.0657322219079363,5,0,0.25,0.75
2,"Treated",-0.00413459609549724,5,0,0.25,0.75
3,"Treated",-0.32954624259784,5,0,0.25,0.75
4,"Treated",0.495426747311999,5,0,0.25,0.75
5,"Treated",-0.198685390196218,5,0,0.25,0.75
6,"Untreated",-0.576261792707528,5,0,0.25,0.75
7,"Treated",-0.226449327398103,5,0,0.25,0.75
8,"Untreated",0.764813295847198,5,0,0.25,0.75
9,"Treated",-0.209888340272859,5,0,0.25,0.75
10,"Untreated",-0.0343118937398771,5,0,0.25,0.75
11,"Treated",0.114923318447567,5,1,0.25,0.75
12,"Treated",-0.0594878774806993,5,0,0.25,0.75
13,"Untreated",-0.0223375135149207,5,0,0.25,0.75
14,"Untreated",-0.0855601736707316,5,0,0.25,0.75
15,"Untreated",0.768087452863005,5,0,0.25,0.75
16,"Untreated",0.309231024024419,5,0,0.25,0.75
17,"Treated",0.472829286177692,5,0,0.25,0.75
18,"Treated",-0.469561695342622,5,0,0.25,0.75
19,"Treated",0.727402870572226,5,0,0.25,0.75
20,"Untreated",-0.224091017529319,5,0,0.25,0.75
21,"Untreated",0.15083989203519,5,0,0.25,0.75
22,"Untreated",-0.117958042307132,5,0,0.25,0.75
23,"Treated",0.118527039160493,5,0,0.25,0.75
24,"Treated",0.538233786258509,5,0,0.25,0.75
25,"Untreated",-0.404408339571477,5,0,0.25,0.75
26,"Treated",0.639131255350135,5,0,0.25,0.75
27,"Treated",-0.0666596512141638,5,1,0.25,0.75
28,"Treated",-0.328145604974765,5,0,0.25,0.75
29,"Untreated",0.295214019523829,5,0,0.25,0.75
30,"Untreated",-0.0765351107464446,5,0,0.25,0.75
31,"Untreated",-0.242632566789239,5,0,0.25,0.75
32,"Untreated",-0.596499115817337,5,0,0.25,0.75
33,"Untreated",0.161759849179494,5,0,0.25,0.75
34,"Treated",0.981297915065637,5,0,0.25,0.75
35,"Untreated",-0.788798049723951,5,1,0.25,0.75
36,"Untreated",-0.64815071543543,5,0,0.25,0.75
37,"Treated",0.669947196249819,5,1,0.25,0.75
38,"Treated",0.173825111811728,5,0,0.25,0.75
39,"Untreated",-0.728841152506629,5,0,0.25,0.75
40,"Untreated",0.10529671036609,5,0,0.25,0.75
41,"Treated",-0.199239359023494,5,0,0.25,0.75
42,"Untreated",0.376826963869338,5,0,0.25,0.75
43,"Treated",-0.222016591121928,5,0,0.25,0.75
44,"Untreated",0.729956441829209,5,0,0.25,0.75
45,"Untreated",-0.10208445092981,5,1,0.25,0.75
46,"Treated",-0.273262999574634,5,0,0.25,0.75
47,"Untreated",0.0760609714701379,5,0,0.25,0.75
48,"Treated",0.0472547800153634,5,0,0.25,0.75
49,"Untreated",-0.118543088206238,5,0,0.25,0.75
50,"Treated",-0.251585402283511,5,0,0.25,0.75
51,"Treated",0.187527499821502,5,0,0.25,0.75
52,"Treated",0.327640034776683,5,0,0.25,0.75
53,"Treated",-0.00444350221483514,5,0,0.25,0.75
54,"Untreated",0.0464312849329128,5,0,0.25,0.75
55,"Untreated",-0.624910864882795,5,0,0.25,0.75
56,"Untreated",-0.0245163912641059,5,0,0.25,0.75
57,"Untreated",-1.26028625393631,5,0,0.25,0.75
58,"Treated",-0.075364411723999,5,0,0.25,0.75
59,"Untreated",0.219955053334031,5,0,0.25,0.75
60,"Treated",0.601444474724695,5,0,0.25,0.75
1,"Treated",0.0657322219079363,6,1,0.25,0.75
2,"Treated",-0.00413459609549724,6,1,0.25,0.75
3,"Treated",-0.32954624259784,6,1,0.25,0.75
4,"Treated",0.495426747311999,6,1,0.25,0.75
5,"Treated",-0.198685390196218,6,0,0.25,0.75
6,"Untreated",-0.576261792707528,6,1,0.25,0.75
7,"Treated",-0.226449327398103,6,0,0.25,0.75
8,"Untreated",0.764813295847198,6,0,0.25,0.75
9,"Treated",-0.209888340272859,6,0,0.25,0.75
10,"Untreated",-0.0343118937398771,6,0,0.25,0.75
11,"Treated",0.114923318447567,6,1,0.25,0.75
12,"Treated",-0.0594878774806993,6,1,0.25,0.75
13,"Untreated",-0.0223375135149207,6,1,0.25,0.75
14,"Untreated",-0.0855601736707316,6,0,0.25,0.75
15,"Untreated",0.768087452863005,6,0,0.25,0.75
16,"Untreated",0.309231024024419,6,0,0.25,0.75
17,"Treated",0.472829286177692,6,1,0.25,0.75
18,"Treated",-0.469561695342622,6,0,0.25,0.75
19,"Treated",0.727402870572226,6,0,0.25,0.75
20,"Untreated",-0.224091017529319,6,0,0.25,0.75
21,"Untreated",0.15083989203519,6,0,0.25,0.75
22,"Untreated",-0.117958042307132,6,0,0.25,0.75
23,"Treated",0.118527039160493,6,1,0.25,0.75
24,"Treated",0.538233786258509,6,0,0.25,0.75
25,"Untreated",-0.404408339571477,6,0,0.25,0.75
26,"Treated",0.639131255350135,6,1,0.25,0.75
27,"Treated",-0.0666596512141638,6,1,0.25,0.75
28,"Treated",-0.328145604974765,6,1,0.25,0.75
29,"Untreated",0.295214019523829,6,0,0.25,0.75
30,"Untreated",-0.0765351107464446,6,0,0.25,0.75
31,"Untreated",-0.242632566789239,6,0,0.25,0.75
32,"Untreated",-0.596499115817337,6,0,0.25,0.75
33,"Untreated",0.161759849179494,6,0,0.25,0.75
34,"Treated",0.981297915065637,6,0,0.25,0.75
35,"Untreated",-0.788798049723951,6,0,0.25,0.75
36,"Untreated",-0.64815071543543,6,0,0.25,0.75
37,"Treated",0.669947196249819,6,1,0.25,0.75
38,"Treated",0.173825111811728,6,1,0.25,0.75
39,"Untreated",-0.728841152506629,6,1,0.25,0.75
40,"Untreated",0.10529671036609,6,1,0.25,0.75
41,"Treated",-0.199239359023494,6,1,0.25,0.75
42,"Untreated",0.376826963869338,6,0,0.25,0.75
43,"Treated",-0.222016591121928,6,1,0.25,0.75
44,"Untreated",0.729956441829209,6,1,0.25,0.75
45,"Untreated",-0.10208445092981,6,0,0.25,0.75
46,"Treated",-0.273262999574634,6,0,0.25,0.75
47,"Untreated",0.0760609714701379,6,1,0.25,0.75
48,"Treated",0.0472547800153634,6,0,0.25,0.75
49,"Untreated",-0.118543088206238,6,0,0.25,0.75
50,"Treated",-0.251585402283511,6,0,0.25,0.75
51,"Treated",0.187527499821502,6,1,0.25,0.75
52,"Treated",0.327640034776683,6,1,0.25,0.75
53,"Treated",-0.00444350221483514,6,0,0.25,0.75
54,"Untreated",0.0464312849329128,6,0,0.25,0.75
55,"Untreated",-0.624910864882795,6,0,0.25,0.75
56,"Untreated",-0.0245163912641059,6,1,0.25,0.75
57,"Untreated",-1.26028625393631,6,0,0.25,0.75
58,"Treated",-0.075364411723999,6,1,0.25,0.75
59,"Untreated",0.219955053334031,6,0,0.25,0.75
60,"Treated",0.601444474724695,6,1,0.25,0.75
1,"Treated",0.0657322219079363,7,1,0.25,0.75
2,"Treated",-0.00413459609549724,7,1,0.25,0.75
3,"Treated",-0.32954624259784,7,1,0.25,0.75
4,"Treated",0.495426747311999,7,1,0.25,0.75
5,"Treated",-0.198685390196218,7,0,0.25,0.75
6,"Untreated",-0.576261792707528,7,0,0.25,0.75
7,"Treated",-0.226449327398103,7,1,0.25,0.75
8,"Untreated",0.764813295847198,7,1,0.25,0.75
9,"Treated",-0.209888340272859,7,0,0.25,0.75
10,"Untreated",-0.0343118937398771,7,1,0.25,0.75
11,"Treated",0.114923318447567,7,0,0.25,0.75
12,"Treated",-0.0594878774806993,7,1,0.25,0.75
13,"Untreated",-0.0223375135149207,7,1,0.25,0.75
14,"Untreated",-0.0855601736707316,7,1,0.25,0.75
15,"Untreated",0.768087452863005,7,1,0.25,0.75
16,"Untreated",0.309231024024419,7,0,0.25,0.75
17,"Treated",0.472829286177692,7,1,0.25,0.75
18,"Treated",-0.469561695342622,7,1,0.25,0.75
19,"Treated",0.727402870572226,7,1,0.25,0.75
20,"Untreated",-0.224091017529319,7,1,0.25,0.75
21,"Untreated",0.15083989203519,7,0,0.25,0.75
22,"Untreated",-0.117958042307132,7,0,0.25,0.75
23,"Treated",0.118527039160493,7,1,0.25,0.75
24,"Treated",0.538233786258509,7,0,0.25,0.75
25,"Untreated",-0.404408339571477,7,1,0.25,0.75
26,"Treated",0.639131255350135,7,1,0.25,0.75
27,"Treated",-0.0666596512141638,7,1,0.25,0.75
28,"Treated",-0.328145604974765,7,1,0.25,0.75
29,"Untreated",0.295214019523829,7,0,0.25,0.75
30,"Untreated",-0.0765351107464446,7,0,0.25,0.75
31,"Untreated",-0.242632566789239,7,0,0.25,0.75
32,"Untreated",-0.596499115817337,7,0,0.25,0.75
33,"Untreated",0.161759849179494,7,0,0.25,0.75
34,"Treated",0.981297915065637,7,0,0.25,0.75
35,"Untreated",-0.788798049723951,7,0,0.25,0.75
36,"Untreated",-0.64815071543543,7,0,0.25,0.75
37,"Treated",0.669947196249819,7,1,0.25,0.75
38,"Treated",0.173825111811728,7,1,0.25,0.75
39,"Untreated",-0.728841152506629,7,0,0.25,0.75
40,"Untreated",0.10529671036609,7,0,0.25,0.75
41,"Treated",-0.199239359023494,7,0,0.25,0.75
42,"Untreated",0.376826963869338,7,1,0.25,0.75
43,"Treated",-0.222016591121928,7,0,0.25,0.75
44,"Untreated",0.729956441829209,7,1,0.25,0.75
45,"Untreated",-0.10208445092981,7,1,0.25,0.75
46,"Treated",-0.273262999574634,7,1,0.25,0.75
47,"Untreated",0.0760609714701379,7,0,0.25,0.75
48,"Treated",0.0472547800153634,7,0,0.25,0.75
49,"Untreated",-0.118543088206238,7,0,0.25,0.75
50,"Treated",-0.251585402283511,7,1,0.25,0.75
51,"Treated",0.187527499821502,7,1,0.25,0.75
52,"Treated",0.327640034776683,7,1,0.25,0.75
53,"Treated",-0.00444350221483514,7,1,0.25,0.75
54,"Untreated",0.0464312849329128,7,0,0.25,0.75
55,"Untreated",-0.624910864882795,7,0,0.25,0.75
56,"Untreated",-0.0245163912641059,7,0,0.25,0.75
57,"Untreated",-1.26028625393631,7,0,0.25,0.75
58,"Treated",-0.075364411723999,7,1,0.25,0.75
59,"Untreated",0.219955053334031,7,0,0.25,0.75
60,"Treated",0.601444474724695,7,0,0.25,0.75
1,"Treated",0.0657322219079363,8,1,0.25,0.75
2,"Treated",-0.00413459609549724,8,1,0.25,0.75
3,"Treated",-0.32954624259784,8,1,0.25,0.75
4,"Treated",0.495426747311999,8,0,0.25,0.75
5,"Treated",-0.198685390196218,8,1,0.25,0.75
6,"Untreated",-0.576261792707528,8,1,0.25,0.75
7,"Treated",-0.226449327398103,8,0,0.25,0.75
8,"Untreated",0.764813295847198,8,1,0.25,0.75
9,"Treated",-0.209888340272859,8,0,0.25,0.75
10,"Untreated",-0.0343118937398771,8,0,0.25,0.75
11,"Treated",0.114923318447567,8,1,0.25,0.75
12,"Treated",-0.0594878774806993,8,1,0.25,0.75
13,"Untreated",-0.0223375135149207,8,0,0.25,0.75
14,"Untreated",-0.0855601736707316,8,1,0.25,0.75
15,"Untreated",0.768087452863005,8,1,0.25,0.75
16,"Untreated",0.309231024024419,8,1,0.25,0.75
17,"Treated",0.472829286177692,8,1,0.25,0.75
18,"Treated",-0.469561695342622,8,1,0.25,0.75
19,"Treated",0.727402870572226,8,1,0.25,0.75
20,"Untreated",-0.224091017529319,8,0,0.25,0.75
21,"Untreated",0.15083989203519,8,0,0.25,0.75
22,"Untreated",-0.117958042307132,8,0,0.25,0.75
23,"Treated",0.118527039160493,8,0,0.25,0.75
24,"Treated",0.538233786258509,8,0,0.25,0.75
25,"Untreated",-0.404408339571477,8,1,0.25,0.75
26,"Treated",0.639131255350135,8,1,0.25,0.75
27,"Treated",-0.0666596512141638,8,1,0.25,0.75
28,"Treated",-0.328145604974765,8,1,0.25,0.75
29,"Untreated",0.295214019523829,8,1,0.25,0.75
30,"Untreated",-0.0765351107464446,8,1,0.25,0.75
31,"Untreated",-0.242632566789239,8,0,0.25,0.75
32,"Untreated",-0.596499115817337,8,0,0.25,0.75
33,"Untreated",0.161759849179494,8,0,0.25,0.75
34,"Treated",0.981297915065637,8,1,0.25,0.75
35,"Untreated",-0.788798049723951,8,0,0.25,0.75
36,"Untreated",-0.64815071543543,8,0,0.25,0.75
37,"Treated",0.669947196249819,8,1,0.25,0.75
38,"Treated",0.173825111811728,8,0,0.25,0.75
39,"Untreated",-0.728841152506629,8,1,0.25,0.75
40,"Untreated",0.10529671036609,8,0,0.25,0.75
41,"Treated",-0.199239359023494,8,1,0.25,0.75
42,"Untreated",0.376826963869338,8,0,0.25,0.75
43,"Treated",-0.222016591121928,8,1,0.25,0.75
44,"Untreated",0.729956441829209,8,0,0.25,0.75
45,"Untreated",-0.10208445092981,8,0,0.25,0.75
46,"Treated",-0.273262999574634,8,1,0.25,0.75
47,"Untreated",0.0760609714701379,8,0,0.25,0.75
48,"Treated",0.0472547800153634,8,0,0.25,0.75
49,"Untreated",-0.118543088206238,8,1,0.25,0.75
50,"Treated",-0.251585402283511,8,0,0.25,0.75
51,"Treated",0.187527499821502,8,0,0.25,0.75
52,"Treated",0.327640034776683,8,0,0.25,0.75
53,"Treated",-0.00444350221483514,8,1,0.25,0.75
54,"Untreated",0.0464312849329128,8,1,0.25,0.75
55,"Untreated",-0.624910864882795,8,0,0.25,0.75
56,"Untreated",-0.0245163912641059,8,0,0.25,0.75
57,"Untreated",-1.26028625393631,8,0,0.25,0.75
58,"Treated",-0.075364411723999,8,0,0.25,0.75
59,"Untreated",0.219955053334031,8,0,0.25,0.75
60,"Treated",0.601444474724695,8,1,0.25,0.75
1,"Treated",0.0657322219079363,9,0,0.25,0.75
2,"Treated",-0.00413459609549724,9,1,0.25,0.75
3,"Treated",-0.32954624259784,9,0,0.25,0.75
4,"Treated",0.495426747311999,9,1,0.25,0.75
5,"Treated",-0.198685390196218,9,1,0.25,0.75
6,"Untreated",-0.576261792707528,9,1,0.25,0.75
7,"Treated",-0.226449327398103,9,0,0.25,0.75
8,"Untreated",0.764813295847198,9,0,0.25,0.75
9,"Treated",-0.209888340272859,9,1,0.25,0.75
10,"Untreated",-0.0343118937398771,9,0,0.25,0.75
11,"Treated",0.114923318447567,9,1,0.25,0.75
12,"Treated",-0.0594878774806993,9,1,0.25,0.75
13,"Untreated",-0.0223375135149207,9,0,0.25,0.75
